timeStamp,elapsed,label,responseCode,reponseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.61E+12,7,"Admin, General Information-0",301,Moved Permanently,Users 1-50,text,TRUE,,663,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,271,"Admin, General Information-1",200,OK,Users 1-50,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,267,0,0
1.61E+12,283,Employee List,200,OK,Users 1-49,text,TRUE,,39423,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-49,text,TRUE,,639,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,277,Employee List-1,200,OK,Users 1-49,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,274,0,0
1.61E+12,275,Employee List,200,OK,Users 1-47,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-47,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,269,Employee List-1,200,OK,Users 1-47,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,269,0,0
1.61E+12,297,"Attendance, Employee Record",200,OK,Users 1-50,text,TRUE,,39429,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,44,0,0
1.61E+12,44,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-50,text,TRUE,,645,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,44,0,0
1.61E+12,253,"Attendance, Employee Record-1",200,OK,Users 1-50,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,248,0,0
1.61E+12,248,Employee List,200,OK,Users 1-50,text,TRUE,,39423,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-50,text,TRUE,,639,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,244,Employee List-1,200,OK,Users 1-50,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,238,0,0
1.61E+12,1600,Login page,200,OK,Users 1-51,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-51,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,1589,Login page-1,200,OK,Users 1-51,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1586,0,946
1.61E+12,1392,Login page,200,OK,Users 1-52,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,12,0,4
1.61E+12,12,Login page-0,301,Moved Permanently,Users 1-52,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,12,0,4
1.61E+12,1379,Login page-1,200,OK,Users 1-52,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1375,0,817
1.61E+12,319,"Admin, General Information",200,OK,Users 1-51,text,TRUE,,39447,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,6,"Admin, General Information-0",301,Moved Permanently,Users 1-51,text,TRUE,,663,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,6,0,0
1.61E+12,313,"Admin, General Information-1",200,OK,Users 1-51,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,310,0,0
1.61E+12,297,"Admin, General Information",200,OK,Users 1-52,text,TRUE,,39447,350,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,7,"Admin, General Information-0",301,Moved Permanently,Users 1-52,text,TRUE,,663,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,290,"Admin, General Information-1",200,OK,Users 1-52,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,282,0,0
1.61E+12,1211,Login page,200,OK,Users 1-53,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,9,0,5
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-53,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,9,0,5
1.61E+12,1200,Login page-1,200,OK,Users 1-53,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1200,0,710
1.61E+12,325,"Attendance, Employee Record",200,OK,Users 1-51,text,TRUE,,39429,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-51,text,TRUE,,645,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,320,"Attendance, Employee Record-1",200,OK,Users 1-51,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,317,0,0
1.61E+12,271,"Admin, General Information",200,OK,Users 1-53,text,TRUE,,39447,350,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,14,0,0
1.61E+12,14,"Admin, General Information-0",301,Moved Permanently,Users 1-53,text,TRUE,,663,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,14,0,0
1.61E+12,256,"Admin, General Information-1",200,OK,Users 1-53,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,252,0,0
1.61E+12,309,"Attendance, Employee Record",200,OK,Users 1-52,text,TRUE,,39429,332,6,6,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,19,0,0
